governate,area,lat,lng,services
Qalioubia,Benha,30.467735,31.179751,3.0
Qalioubia,Benha,30.46854,31.178338,1.0
Qalioubia,Benha,30.466755,31.181415,1.0
Qalioubia,Benha,30.476354,31.195691,3.0
Qalioubia,Benha,30.470795,31.181623,1.0
Qalioubia,Benha,30.472063,31.187039,1.0
Qalioubia,Kafr Shokr,30.548753,31.265469,1.0
Qalioubia,Kafr Shokr,30.571862,31.305567,1.0
Qalioubia,Kafr Shokr,30.55079,31.257552,1.0
Qalioubia,Kafr Shokr,30.548753,31.265469,2.0
Qalioubia,Kafr Shokr,30.548753,31.265469,2.0
Qalioubia,Kafr Shokr,30.54922358,31.26559416,1.0
Qalioubia,Kafr Shokr,30.571862,31.305567,1.0
Qalioubia,Kafr Shokr,30.55079,31.257552,1.0
Qalioubia,Manshyat El Qanater,30.138,31.071403,1.0
Qalioubia,Manshyat El Qanater,30.18206767,31.11101993,3.0
Qalioubia,Obour City,30.20146,31.454723,1.0
Qalioubia,Obour City,30.181201,31.597975,1.0
Qalioubia,Obour City,30.173865,31.474733,3.0
Qalioubia,Obour City,30.250694,31.466644,1.0
Qalioubia,Obour City,30.2426,31.477313,1.0
Qalioubia,Obour City,30.16391283,31.46616026,1.0
Qalioubia,Obour City,30.17716,31.458195,1.0
Qalioubia,Obour City,30.1784,31.468423,1.0
Qalioubia,Obour City,30.241006,31.431365,1.0
Qalioubia,Obour City,30.216378,31.454624,1.0
Qalioubia,Obour City,30.18825065,31.46938648,3.0
Qalioubia,Obour City,30.201599,31.451816,1.0
Qalioubia,Obour City,30.270509,31.488734,1.0
Qalioubia,Obour City,30.256081,31.464803,1.0
Qalioubia,Obour City,30.241006,31.431365,2.0
Qalioubia,Obour City,30.241006,31.431365,2.0
Qalioubia,Obour City,30.2426,31.477313,2.0
Qalioubia,Obour City,30.250694,31.466644,2.0
Qalioubia,Obour City,30.25117284,31.47901842,3.0
Qalioubia,Obour City,30.18292012,31.46567112,3.0
Qalioubia,Obour City,30.1784,31.468423,1.0
Qalioubia,Obour City,30.17716,31.458195,1.0
Qalioubia,Obour City,30.201599,31.451816,1.0
Qalioubia,Obour City,30.23223111,31.46047096,3.0
Qalioubia,Obour City,30.17947464,31.47241026,3.0
Qalioubia,Obour City,30.173865,31.474733,3.0
Qalioubia,Obour City,30.20146,31.454723,1.0
Qalioubia,Obour City,30.235243,31.457432,3.0
Qalioubia,Quaha,30.278096,31.203764,1.0
Qalioubia,Quaha,30.27816294,31.2062744,2.0
Qalioubia,Quaha,30.28653125,31.2030761,3.0
Qalioubia,Shbeen Alkanater,30.31254087,31.31522296,2.0
Qalioubia,Shbeen Alkanater,30.311672,31.322486,1.0
Qalioubia,Shbeen Alkanater,30.31240367,31.31545781,1.0
Qalioubia,Shbeen Alkanater,30.318336,31.309333,1.0
Qalioubia,Shbeen Alkanater,30.31234045,31.31533054,1.0
Qalioubia,Shbeen Alkanater,30.312517,31.317236,1.0
Qalioubia,Shbeen Alkanater,30.296928,31.359763,1.0
Qalioubia,Shbeen Alkanater,30.311672,31.322486,1.0
Qalioubia,Shbeen Alkanater,30.310866,31.279884,3.0
Qalioubia,Shobra Alkhema,30.14585,31.277602,1.0
Qalioubia,Shobra Alkhema,30.132556,31.246115,1.0
Qalioubia,Shobra Alkhema,30.12201395,31.24903296,1.0
Qalioubia,Shobra Alkhema,30.128546,31.270638,1.0
Qalioubia,Shobra Alkhema,30.139335,31.250803,1.0
Qalioubia,Shobra Alkhema,30.113771,31.248769,1.0
Qalioubia,Shobra Alkhema,30.11971755,31.24349287,1.0
Qalioubia,Shobra Alkhema,30.128633,31.283285,1.0
Qalioubia,Shobra Alkhema,30.128546,31.270638,2.0
Qalioubia,Shobra Alkhema,30.12468368,31.25039104,1.0
Qalioubia,Shobra Alkhema,30.121118,31.257026,3.0
Qalioubia,Shobra Alkhema,30.129626,31.287782,3.0
Qalioubia,Shobra Alkhema,30.14585,31.277602,1.0
Qalioubia,Shobra Alkhema,30.132556,31.246115,1.0
Qalioubia,Shobra Alkhema,30.128546,31.270638,1.0
Qalioubia,Shobra Alkhema,30.107166,31.243854,3.0
Qalioubia,Tokh,30.351873,31.201263,1.0
Qalioubia,Tokh,30.382447,31.265937,1.0
Qalioubia,Tokh,30.354521,31.202561,1.0
Qalioubia,Tokh,30.3536325,31.19910328,3.0
Qalioubia,Tokh,30.35167862,31.20471531,1.0
Qalioubia,Tokh,30.38953288,31.19239582,1.0
Qalioubia,Tokh,30.352813,31.224481,1.0
Qalioubia,Tokh,30.334894,31.268148,1.0
Qalioubia,Tokh,30.389589,31.19261,1.0
Qalioubia,Tokh,30.356687,31.201599,1.0
Qalioubia,Tokh,30.334894,31.268148,2.0
Qalioubia,Tokh,30.382447,31.265937,2.0
Qalioubia,Tokh,30.334894,31.268148,2.0
Qalioubia,Tokh,30.382447,31.265937,2.0
Qalioubia,Tokh,30.351873,31.201263,2.0
Qalioubia,Tokh,30.352813,31.224481,2.0
Qalioubia,Tokh,30.356687,31.201599,2.0
Qalioubia,Tokh,30.389589,31.19261,2.0
Qalioubia,Tokh,30.35916987,31.20187874,2.0
Qalioubia,Tokh,30.33883966,31.1288478,3.0
Qalioubia,Tokh,30.35446,31.20229,3.0
Qalioubia,Tokh,30.354521,31.202561,1.0
Qena,Abo Tesht,26.12592884,32.10108868,1.0
Qena,Abo Tesht,26.12310896,32.09718415,1.0
Qena,Deshna,26.15357015,32.42255947,1.0
Qena,Deshna,26.1242214,32.46250018,1.0
Qena,Deshna,26.11833918,32.46559319,1.0
Qena,Deshna,26.1251733,32.48496389,1.0
Qena,Deshna,26.12036056,32.45412094,1.0
Qena,Deshna,26.12302655,32.46558607,1.0
Qena,Deshna,26.12419797,32.46250956,1.0
Qena,Deshna,26.1241331,32.46259032,1.0
Qena,Deshna,26.11020322,32.40354808,3.0
Qena,Deshna,26.16527294,32.51183058,3.0
Qena,Deshna,26.1246684,32.508566,3.0
Qena,Deshna,26.121556,32.46461,3.0
Qena,Elwakf,26.09678698,32.47382144,1.0
Qena,Elwakf,26.09313375,32.42424749,1.0
Qena,Elwakf,26.089143,32.422328,3.0
Qena,Farshoot,26.05518454,32.16686943,1.0
Qena,Farshoot,26.055448,32.167779,3.0
Qena,Keft,26.00089097,32.8123022,2.0
Qena,Keft,26.0162575,32.80028867,1.0
Qena,Keft,25.96803569,32.79120647,1.0
Qena,Keft,25.95212639,32.85113863,1.0
Qena,Keft,25.99412986,32.80733706,1.0
Qena,Keft,26.00090882,32.81243426,1.0
Qena,Keft,25.99571712,32.81012788,1.0
Qena,Naga Hamadi,26.05581404,32.23180827,1.0
Qena,Naga Hamadi,26.06098896,32.21637567,1.0
Qena,Naga Hamadi,26.02830506,32.25813357,1.0
Qena,Naga Hamadi,26.06158262,32.2103766,1.0
Qena,Naga Hamadi,26.05070534,32.23805316,1.0
Qena,Naga Hamadi,26.0554043,32.23327163,1.0
Qena,Naga Hamadi,26.04959158,32.24125707,3.0
Qena,Naga Hamadi,26.04342588,32.2408739,2.0
Qena,Naga Hamadi,26.05847242,32.21764983,3.0
Qena,Naga Hamadi,26.048736,32.240703,3.0
Qena,Naga Hamadi,26.02830506,32.25813357,2.0
Qena,Naga Hamadi,26.0554043,32.23327163,2.0
Qena,Naga Hamadi,25.963538,32.312931,3.0
Qena,Naga Hamadi,26.057408,32.239292,3.0
Qena,Naquada,25.8969327,32.72236983,1.0
Qena,Naquada,25.90623977,32.7257743,1.0
Qena,Naquada,25.90680857,32.7220249,3.0
Qena,Naquada,25.90684,32.722556,3.0
Qena,Qous,25.91470636,32.77014358,1.0
Qena,Qous,25.90962965,32.76650431,1.0
Qena,Qous,25.91183326,32.75701031,1.0
Qena,Qous,25.9179622,32.76003425,1.0
Qena,Qous,25.91540686,32.75853222,3.0
Qena,Quena,26.16485975,32.72491633,1.0
Qena,Quena,26.16404275,32.72131269,1.0
Qena,Quena,26.1558755,32.72198004,1.0
Qena,Quena,26.1842035,32.75173575,1.0
Qena,Quena,26.09429733,32.77774773,1.0
Qena,Quena,26.13383009,32.77691854,1.0
Qena,Quena,26.05031126,32.7913252,1.0
Qena,Quena,26.16456271,32.66211951,1.0
Qena,Quena,26.1555669,32.72148647,1.0
Qena,Quena,26.18417347,32.74813776,1.0
Qena,Quena,26.16368013,32.71424693,1.0
Qena,Quena,26.15739779,32.7214134,1.0
Qena,Quena,26.16307971,32.71776298,1.0
Qena,Quena,26.16259151,32.72657537,1.0
Qena,Quena,26.15685611,32.72150862,1.0
Qena,Quena,26.15612799,32.72133254,1.0
Qena,Quena,26.15523631,32.71785795,1.0
Qena,Quena,26.15853008,32.72700428,1.0
Qena,Quena,26.15629086,32.70975066,1.0
Qena,Quena,26.15597798,32.72238211,1.0
Qena,Quena,26.15846968,32.71871886,3.0
Qena,Quena,26.1472012,32.71216162,1.0
Qena,Quena,26.15822997,32.72036796,1.0
Qena,Quena,26.15209784,32.7156083,3.0
Qena,Quena,26.163241,32.707905,3.0
Qena,Quena,25.90962965,32.76650431,2.0
Qena,Quena,26.16404275,32.72131269,2.0
Qena,Quena,26.15629086,32.70975066,2.0
Qena,Quena,26.158322,32.716348,3.0
Qena,Quena,26.18232,32.747918,3.0
Red Sea,Algouna,27.38534326,33.67275156,1.0
Red Sea,Algouna,27.39478,33.679221,3.0
Red Sea,Elquser,26.1155248,34.27553492,3.0
Red Sea,Elquser,26.106388,34.283331,3.0
Red Sea,Elquser,25.936772,34.385332,3.0
Red Sea,Elquser,25.936772,34.385332,3.0
Red Sea,Elquser,26.106388,34.283331,3.0
Red Sea,Hurghada,27.231108,33.834501,1.0
Red Sea,Hurghada,27.25051,33.813766,1.0
Red Sea,Hurghada,27.252037,33.815172,1.0
Red Sea,Hurghada,27.25166047,33.81470844,3.0
Red Sea,Hurghada,27.16474678,33.8213102,3.0
Red Sea,Hurghada,27.22946848,33.83646631,3.0
Red Sea,Hurghada,27.19502003,33.82678863,3.0
Red Sea,Hurghada,27.408714,33.673901,3.0
Red Sea,Hurghada,27.252172,33.818728,3.0
Red Sea,Hurghada,27.289575,33.761395,3.0
Red Sea,Hurghada,27.047508,33.901417,3.0
Red Sea,Hurghada,27.095775,33.821618,3.0
Red Sea,Hurghada,27.257819,33.827648,3.0
Red Sea,Hurghada,27.256076,33.828811,3.0
Red Sea,Hurghada,27.257796,33.807723,1.0
Red Sea,Hurghada,26.997599,33.897539,3.0
Red Sea,Hurghada,27.22813603,33.83866101,1.0
Red Sea,Hurghada,27.304792,33.728364,3.0
Red Sea,Hurghada,27.196506,33.842079,3.0
Red Sea,Hurghada,27.1478,33.81815,3.0
Red Sea,Hurghada,27.14776,33.817222,3.0
Red Sea,Hurghada,27.39478,33.679221,3.0
Red Sea,Hurghada,27.30818,33.720488,3.0
Red Sea,Hurghada,26.976562,33.913739,3.0
Red Sea,Hurghada,27.213706,33.842024,3.0
Red Sea,Hurghada,27.213763,33.842119,3.0
Red Sea,Hurghada,27.098655,33.828863,3.0
Red Sea,Hurghada,27.29817846,33.74422187,1.0
Red Sea,Hurghada,27.263778,33.806126,3.0
Red Sea,Hurghada,27.158808,33.825775,3.0
Red Sea,Hurghada,27.108168,33.825897,3.0
Red Sea,Hurghada,27.080597,33.866515,3.0
Red Sea,Hurghada,27.263408,33.798707,1.0
Red Sea,Hurghada,27.25065,33.81393,1.0
Red Sea,Hurghada,27.25975,33.805599,1.0
Red Sea,Hurghada,27.253186,33.811895,1.0
Red Sea,Hurghada,26.9828,33.911652,3.0
Red Sea,Hurghada,26.988942,33.896281,3.0
Red Sea,Hurghada,27.25533,33.816051,3.0
Red Sea,Hurghada,27.222666,33.837506,3.0
Red Sea,Hurghada,27.179983,33.807182,3.0
Red Sea,Hurghada,27.179316,33.807279,3.0
Red Sea,Hurghada,27.179245,33.807262,3.0
Red Sea,Hurghada,27.247659,33.82487,1.0
Red Sea,Hurghada,27.184204,33.826214,3.0
Red Sea,Hurghada,27.219095,33.838156,3.0
Red Sea,Hurghada,27.177207,33.826011,3.0
Red Sea,Hurghada,27.156562,33.821388,3.0
Red Sea,Hurghada,27.081987,33.858367,3.0
Red Sea,Hurghada,27.082084,33.861252,3.0
Red Sea,Hurghada,27.21376254,33.84211872,3.0
Red Sea,Hurghada,27.256076,33.828811,3.0
Red Sea,Hurghada,27.304792,33.728364,3.0
Red Sea,Hurghada,27.0820842,33.86125162,3.0
Red Sea,Hurghada,27.15656196,33.82138831,3.0
Red Sea,Hurghada,27.108168,33.825897,3.0
Red Sea,Hurghada,27.0986545,33.82886262,3.0
Red Sea,Hurghada,27.080597,33.866515,3.0
Red Sea,Hurghada,27.184204,33.826214,3.0
Red Sea,Hurghada,27.21909534,33.83815563,3.0
Red Sea,Hurghada,27.25892178,33.80783135,3.0
Red Sea,Hurghada,27.16653819,33.82279261,3.0
Red Sea,Hurghada,27.24882759,33.8121305,1.0
Red Sea,Hurghada,27.25582776,33.82958321,3.0
Red Sea,Hurghada,27.25587856,33.80914003,3.0
Red Sea,Hurghada,27.08222051,33.81756219,3.0
Red Sea,Hurghada,27.216181,33.817317,3.0
Red Sea,Hurghada,27.408714,33.673901,3.0
Red Sea,Hurghada,27.177207,33.826011,2.0
Red Sea,Hurghada,27.179245,33.807262,3.0
Red Sea,Hurghada,27.179983,33.807182,3.0
Red Sea,Hurghada,27.179316,33.807279,3.0
Red Sea,Hurghada,27.263408,33.798707,2.0
Red Sea,Hurghada,27.047508,33.901417,3.0
Red Sea,Hurghada,27.231108,33.834501,2.0
Red Sea,Hurghada,27.158808,33.825775,3.0
Red Sea,Hurghada,27.095775,33.821618,3.0
Red Sea,Hurghada,27.081987,33.858367,3.0
Red Sea,Hurghada,26.976562,33.913739,3.0
Red Sea,Hurghada,27.082084,33.861252,3.0
Red Sea,Hurghada,27.213706,33.842024,3.0
Red Sea,Hurghada,27.252172,33.818728,3.0
Red Sea,Hurghada,27.289575,33.761395,3.0
Red Sea,Hurghada,27.222666,33.837506,3.0
Red Sea,Hurghada,26.9828,33.911652,3.0
Red Sea,Hurghada,26.988942,33.896281,3.0
Red Sea,Hurghada,27.25065,33.81393,2.0
Red Sea,Hurghada,27.253186,33.811895,2.0
Red Sea,Hurghada,27.14776,33.817222,3.0
Red Sea,Hurghada,27.252037,33.815172,2.0
Red Sea,Hurghada,27.247659,33.82487,2.0
Red Sea,Hurghada,27.257796,33.807723,2.0
Red Sea,Hurghada,27.263778,33.806126,3.0
Red Sea,Hurghada,27.1478,33.81815,3.0
Red Sea,Hurghada,27.25533,33.816051,3.0
Red Sea,Hurghada,27.25975,33.805599,2.0
Red Sea,Hurghada,27.257819,33.827648,2.0
Red Sea,Hurghada,27.196506,33.842079,3.0
Red Sea,Marsa Alam,25.063214,34.885675,3.0
Red Sea,Marsa Alam,25.077882,34.886158,3.0
Red Sea,Marsa Alam,25.835175,34.437161,3.0
Red Sea,Marsa Alam,25.076755,34.88841,3.0
Red Sea,Marsa Alam,25.142973,34.840527,3.0
Red Sea,Marsa Alam,24.216031,35.425718,3.0
Red Sea,Marsa Alam,25.06852908,34.89571174,3.0
Red Sea,Marsa Alam,25.544172,34.61486,3.0
Red Sea,Marsa Alam,25.555393,34.592654,3.0
Red Sea,Marsa Alam,25.069389,34.884499,3.0
Red Sea,Marsa Alam,24.945611,34.714878,3.0
Red Sea,Marsa Alam,25.346568,34.734761,3.0
Red Sea,Marsa Alam,25.24531501,34.79393923,3.0
Red Sea,Marsa Alam,24.216031,35.425718,3.0
Red Sea,Marsa Alam,25.346568,34.734761,3.0
Red Sea,Marsa Alam,24.945611,34.714878,3.0
Red Sea,Marsa Alam,25.077882,34.886158,3.0
Red Sea,Marsa Alam,25.06331587,34.88552378,3.0
Red Sea,Marsa Alam,25.835175,34.437161,3.0
Red Sea,Marsa Alam,25.069389,34.884499,2.0
Red Sea,Marsa Alam,25.076755,34.88841,3.0
Red Sea,Marsa Alam,25.555393,34.592654,3.0
Red Sea,Ras Ghareb,28.36371972,33.08212212,1.0
Red Sea,Ras Ghareb,28.35893146,33.08015232,3.0
Red Sea,Ras Ghareb,28.362603,33.078612,3.0
Red Sea,Safaga,26.763317,33.941236,3.0
Red Sea,Safaga,26.74374894,33.94008123,3.0
Red Sea,Safaga,26.757084,33.939929,1.0
Red Sea,Safaga,26.859858,33.992678,3.0
Red Sea,Safaga,26.762918,33.916108,3.0
Red Sea,Safaga,26.696614,33.936046,1.0
Red Sea,Safaga,26.763317,33.941236,3.0
Red Sea,Safaga,26.76291827,33.91610759,3.0
Red Sea,Safaga,26.75207032,33.94171167,1.0
Red Sea,Safaga,26.757084,33.939929,2.0
Red Sea,Safaga,26.859858,33.992678,3.0
Red Sea,Safaga,26.696614,33.936046,2.0
Red Sea,Safaga,26.743718,33.940079,3.0
Red Sea,Shalateen,23.13408694,35.59181671,1.0
Sohag,Dar Elsalam,26.277779,32.056177,1.0
Sohag,Dar Elsalam,26.27836688,32.05982457,1.0
Sohag,Dar Elsalam,26.275861,32.058585,1.0
Sohag,Dar Elsalam,26.275893,32.058594,1.0
Sohag,Dar Elsalam,26.153351,32.144654,1.0
Sohag,Dar Elsalam,26.27765317,32.05742609,3.0
Sohag,Dar Elsalam,26.278301,32.059887,3.0
Sohag,Ekhmem,26.56391,31.738239,1.0
Sohag,Ekhmem,26.563882,31.738259,1.0
Sohag,Ekhmem,26.611805,31.730605,1.0
Sohag,Ekhmem,26.565403,31.708621,3.0
Sohag,Ekhmem,26.564008,31.708463,1.0
Sohag,Ekhmem,26.565603,31.708675,3.0
Sohag,Ekhmem,26.5582467,31.74216017,3.0
Sohag,Ekhmem,26.55892003,31.74644668,1.0
Sohag,Ekhmem,26.562654,31.729734,1.0
Sohag,Ekhmem,26.542948,31.712804,1.0
Sohag,Ekhmem,26.56881291,31.75285551,1.0
Sohag,Ekhmem,26.46210394,31.82782018,2.0
Sohag,Ekhmem,26.56903486,31.75326046,2.0
Sohag,Ekhmem,26.56881291,31.75285551,1.0
Sohag,Ekhmem,26.46210394,31.82782018,1.0
Sohag,Ekhmem,26.56903486,31.75326046,1.0
Sohag,Ekhmem,26.44565397,31.82853295,3.0
Sohag,Ekhmem,26.57092409,31.75414992,3.0
Sohag,Elbaliana,26.232116,31.999865,1.0
Sohag,Elbaliana,26.23206322,31.99932993,3.0
Sohag,Elbaliana,26.28344534,31.94203332,1.0
Sohag,Elbaliana,26.23387398,31.99867513,3.0
Sohag,Elbaliana,26.187249,31.922172,1.0
Sohag,Elbaliana,26.283207,31.944285,1.0
Sohag,Elbaliana,26.23415,31.997093,1.0
Sohag,Elbaliana,26.18763366,31.98428623,2.0
Sohag,Elbaliana,26.18763366,31.98428623,1.0
Sohag,Elbaliana,26.23606889,31.95123876,3.0
Sohag,Elbaliana,26.2315307,31.99677866,3.0
Sohag,Elbaliana,26.23591469,31.95104687,3.0
Sohag,Elkawthar,26.61101938,31.79029388,3.0
Sohag,Elkawthar,26.610558,31.786843,1.0
Sohag,Elmaragha,26.69677484,31.60331427,3.0
Sohag,Elmaragha,26.69671523,31.60334293,1.0
Sohag,Elmaragha,26.700333,31.606733,1.0
Sohag,Elmaragha,26.72341937,31.54818771,2.0
Sohag,Elmaragha,26.69627584,31.60389112,1.0
Sohag,Elmaragha,26.72341937,31.54818771,1.0
Sohag,Elmaragha,26.69627584,31.60389112,1.0
Sohag,Elmaragha,26.62401771,31.5316638,1.0
Sohag,Elmaragha,26.62442673,31.53183433,3.0
Sohag,Elmaragha,26.63916034,31.63109942,3.0
Sohag,Elmaragha,26.69651221,31.60364469,3.0
Sohag,Elmonshaa,26.47764555,31.80134786,2.0
Sohag,Elmonshaa,26.479579,31.799369,1.0
Sohag,Elmonshaa,26.47763806,31.8013168,3.0
Sohag,Elmonshaa,26.47629719,31.79741147,3.0
Sohag,Elmonshaa,26.47648634,31.79893307,1.0
Sohag,Elmonshaa,26.47648634,31.79893307,1.0
Sohag,Elmonshaa,26.47617884,31.79681472,3.0
Sohag,Elmonshaa,26.41057856,31.76238117,3.0
Sohag,Elmonshaa,26.44726852,31.7514218,3.0
Sohag,Elosayrat,26.393846,31.822777,1.0
Sohag,Gerga,26.35656,31.884492,1.0
Sohag,Gerga,26.337874,31.891133,1.0
Sohag,Gerga,26.342289,31.884305,1.0
Sohag,Gerga,26.330234,31.885711,1.0
Sohag,Gerga,26.334085,31.887641,1.0
Sohag,Gerga,26.2957556,31.88959123,3.0
Sohag,Gerga,26.34538508,31.88455501,3.0
Sohag,Gerga,26.33626404,31.88942322,3.0
Sohag,Gerga,26.31331932,31.85279552,3.0
Sohag,Gerga,26.34049057,31.84307089,3.0
Sohag,Gerga,26.33828347,31.89608432,3.0
Sohag,Gerga,26.356476,31.884478,3.0
Sohag,Gohaina,26.669179,31.502025,1.0
Sohag,Gohaina,26.66913,31.501907,1.0
Sohag,Gohaina,26.6750759,31.5038514,3.0
Sohag,Gohaina,26.671885,31.496835,1.0
Sohag,Gohaina,26.72577169,31.49888664,1.0
Sohag,Gohaina,26.73394621,31.46292606,3.0
Sohag,Gohaina,26.66981025,31.50277408,3.0
Sohag,Gohaina,26.671885,31.496835,3.0
Sohag,Saqlta,26.658164,31.666661,1.0
Sohag,Saqlta,26.66562759,31.66568113,3.0
Sohag,Saqlta,26.660198,31.671738,1.0
Sohag,Saqlta,26.74542573,31.61892827,3.0
Sohag,Saqlta,26.658164,31.666661,3.0
Sohag,Saqlta,26.66504182,31.66618341,2.0
Sohag,Sohag,26.555532,31.696004,1.0
Sohag,Sohag,26.54847459,31.70224087,3.0
Sohag,Sohag,26.562781,31.694289,1.0
Sohag,Sohag,26.562561,31.694483,1.0
Sohag,Sohag,26.560028,31.707108,3.0
Sohag,Sohag,26.54847178,31.70221407,3.0
Sohag,Sohag,26.562357,31.687608,1.0
Sohag,Sohag,26.562792,31.687106,1.0
Sohag,Sohag,26.551403,31.698936,1.0
Sohag,Sohag,26.561419,31.697574,1.0
Sohag,Sohag,26.563862,31.693477,1.0
Sohag,Sohag,26.556867,31.709917,1.0
Sohag,Sohag,26.561226,31.708317,1.0
Sohag,Sohag,26.561286,31.708315,1.0
Sohag,Sohag,26.561167,31.708318,1.0
Sohag,Sohag,26.555386,31.693896,1.0
Sohag,Sohag,26.546578,31.701434,1.0
Sohag,Sohag,26.538593,31.707213,1.0
Sohag,Sohag,26.549785,31.694077,1.0
Sohag,Sohag,26.551319,31.698295,1.0
Sohag,Sohag,26.620603,31.641827,1.0
Sohag,Sohag,26.524074,31.736566,1.0
Sohag,Sohag,26.56002781,31.70710805,2.0
Sohag,Sohag,26.56553023,31.69621563,1.0
Sohag,Sohag,26.56471725,31.68527593,1.0
Sohag,Sohag,26.57237153,31.6916668,2.0
Sohag,Sohag,26.56002781,31.70710805,1.0
Sohag,Sohag,26.56002781,31.70710805,1.0
Sohag,Sohag,26.56553023,31.69621563,1.0
Sohag,Sohag,26.56471725,31.68527593,2.0
Sohag,Sohag,26.57237153,31.6916668,1.0
Sohag,Sohag,26.54602835,31.70373379,3.0
Sohag,Sohag,26.56721152,31.7095533,3.0
Sohag,Sohag,26.5384048,31.67188178,3.0
Sohag,Sohag,26.56209516,31.72123614,3.0
Sohag,Sohag,26.476652,31.795708,3.0
Sohag,Sohag,26.56450971,31.68644532,3.0
Sohag,Sohag,26.52205861,31.79679351,3.0
Sohag,Sohag,26.568358,31.695774,3.0
Sohag,Sohag,26.571934,31.687575,3.0
Sohag,Tahta,26.771859,31.50174,1.0
Sohag,Tahta,26.825789,31.495771,1.0
Sohag,Tahta,26.828038,31.492542,1.0
Sohag,Tahta,26.769353,31.49781888,3.0
Sohag,Tahta,26.76861595,31.4989396,3.0
Sohag,Tahta,26.777652,31.496752,1.0
Sohag,Tahta,26.770098,31.491347,1.0
Sohag,Tahta,26.77373,31.497206,1.0
Sohag,Tahta,26.767032,31.502166,1.0
Sohag,Tahta,26.79809096,31.4769525,3.0
Sohag,Tahta,26.74745195,31.39965927,3.0
Sohag,Tahta,26.82980015,31.49127052,3.0
Sohag,Tahta,26.77718423,31.49672685,3.0
Sohag,Tahta,26.76811807,31.50568906,3.0
Sohag,Tahta,26.77373,31.497206,2.0
Sohag,Tahta,26.768789,31.502017,3.0
Sohag,Tema,26.861816,31.468335,1.0
Sohag,Tema,26.90679215,31.43104171,3.0
Sohag,Tema,26.90233954,31.46480725,2.0
Sohag,Tema,26.90116173,31.43687571,2.0
Sohag,Tema,26.90233954,31.46480725,1.0
Sohag,Tema,26.90116173,31.43687571,1.0
Sohag,Tema,26.83265855,31.45138506,3.0
Sohag,Tema,26.86127144,31.46454727,3.0
Sohag,Tema,26.83108569,31.37643144,3.0
Sohag,Tema,26.9080338,31.4338309,3.0
Sohag,Tema,26.90489249,31.43636839,3.0
Sohag,Tema,26.90537839,31.43177698,3.0
Sohag,Tema,26.83792221,31.42394379,3.0
Sohag,Tema,26.84602672,31.47678155,2.0
South Sinai,Abo Rdees,28.9133835,33.19364964,1.0
South Sinai,Abo Rdees,29.047371,33.103307,1.0
South Sinai,Abo Rdees,29.04933907,33.12174976,1.0
South Sinai,Al Tur,28.234886,33.621972,1.0
South Sinai,Al Tur,28.2414676,33.62670734,1.0
South Sinai,Al Tur,28.254167,33.596068,3.0
South Sinai,Al Tur,28.253479,33.596285,3.0
South Sinai,Al Tur,28.247586,33.621605,1.0
South Sinai,Al Tur,29.835331,32.66745035,3.0
South Sinai,Nabq,28.018866,34.436727,3.0
South Sinai,Nabq,27.96176668,34.39366307,1.0
South Sinai,Nabq,28.034812,34.435745,3.0
South Sinai,Nabq,28.012092,34.42887,3.0
South Sinai,Nabq,27.96167626,34.39360834,3.0
South Sinai,Sharm El Shiekh,28.052412,34.434505,1.0
South Sinai,Sharm El Shiekh,27.859021,34.309613,3.0
South Sinai,Sharm El Shiekh,27.90764,34.319536,3.0
South Sinai,Sharm El Shiekh,27.875407,34.318455,1.0
South Sinai,Sharm El Shiekh,27.939353,34.38367,3.0
South Sinai,Sharm El Shiekh,27.865464,34.29637,1.0
South Sinai,Sharm El Shiekh,27.96156366,34.39273777,3.0
South Sinai,Sharm El Shiekh,27.869998,34.30508,1.0
South Sinai,Sharm El Shiekh,27.944311,34.383299,3.0
South Sinai,Sharm El Shiekh,28.019435,34.433814,3.0
South Sinai,Sharm El Shiekh,28.019413,34.433778,3.0
South Sinai,Sharm El Shiekh,27.917054,34.328564,3.0
South Sinai,Sharm El Shiekh,27.86453267,34.29350217,3.0
South Sinai,Sharm El Shiekh,27.931186,34.36491,3.0
South Sinai,Sharm El Shiekh,27.859667,34.316425,3.0
South Sinai,Sharm El Shiekh,27.872783,34.305046,3.0
South Sinai,Sharm El Shiekh,27.938827,34.36713,3.0
South Sinai,Sharm El Shiekh,27.915316,34.326139,3.0
South Sinai,Sharm El Shiekh,27.965667,34.400117,1.0
South Sinai,Sharm El Shiekh,27.895477,34.296286,1.0
South Sinai,Sharm El Shiekh,27.927712,34.365299,3.0
South Sinai,Sharm El Shiekh,27.88746,34.324808,3.0
South Sinai,Sharm El Shiekh,27.861991,34.302159,1.0
South Sinai,Sharm El Shiekh,27.8825,34.298582,3.0
South Sinai,Sharm El Shiekh,27.882514,34.298496,3.0
South Sinai,Sharm El Shiekh,27.982853,34.390668,3.0
South Sinai,Sharm El Shiekh,27.979509,34.385518,3.0
South Sinai,Sharm El Shiekh,27.906941,34.326242,1.0
South Sinai,Sharm El Shiekh,27.92771196,34.36529942,1.0
South Sinai,Sharm El Shiekh,27.88251427,34.29849635,1.0
South Sinai,Sharm El Shiekh,28.034812,34.435745,1.0
South Sinai,Sharm El Shiekh,27.88920111,34.30534844,1.0
South Sinai,Sharm El Shiekh,27.94431109,34.38329932,1.0
South Sinai,Sharm El Shiekh,27.854711,34.303488,1.0
